0,66154,22449,832954,43
1,66448,22155,832968,29
2,66365,22058,833162,15
3,66247,22124,833194,35
4,66724,21492,833342,42
5,66612,21296,833630,62
6,66503,21029,833998,70
7,66405,20822,834295,78
8,66301,20779,834432,88
9,66162,20638,834738,62
10,66023,20548,834932,97
11,65964,20488,835075,73
12,66504,20665,834420,11
13,66426,26523,828650,1
14,66338,19973,835288,1
15,64790,19060,836311,1439
16,65339,19441,836023,797
17,66016,19911,835647,26
18,66077,20392,835131,0
19,66118,20511,834971,0
20,66188,20185,835227,0
21,66182,20530,834888,0
22,66247,20388,834963,2
23,66237,20498,834840,25
24,66298,20351,834913,38
25,66310,20342,834851,97
26,66308,82976,772224,92
27,66382,20188,834901,129
28,66422,20070,834920,188
29,66508,19949,834966,177
30,66512,19951,834981,156
31,66632,20236,834631,101
32,66651,22890,832036,23
33,66365,22745,832473,17
34,66415,21144,834041,0
35,65901,20161,834995,543
36,66413,22416,832753,18
37,66371,22289,832893,47
38,66434,21010,834119,37
39,66385,20882,834259,74
40,66244,20892,834266,198
41,66083,20359,834814,344
42,66055,20048,835131,366
43,65997,19845,835349,409
44,65979,19982,835220,419
45,66024,19949,835271,356
46,66054,19892,834832,822
47,66178,19962,834767,693
48,66269,20169,834540,622
49,66403,20766,834028,403
50,66620,39292,815578,110
51,66627,34433,820433,107
52,66558,32713,822232,97
53,66578,28652,826259,111
54,66528,26326,828657,89
55,66434,26378,828680,108
56,66434,25779,829286,101
57,66423,24998,830045,134
58,66382,24246,830873,99
59,66885,23141,831479,95
60,66870,23084,831542,104
61,66824,23146,831512,118
62,66741,23231,831467,161
63,66729,23360,831383,128
64,66649,23777,831008,166
65,66572,24262,830565,201
66,66520,25099,829770,211
67,66520,46760,808151,169
68,66439,30114,824844,203
69,66328,32823,822180,269
70,66514,32201,822646,239
71,66474,31835,823043,248
72,66426,31072,823835,267
73,66384,30314,824628,274
74,66361,29588,825388,263
75,66450,90330,764675,145
76,66354,26788,828253,205
77,66317,25331,829742,210
78,66451,87344,767760,45
79,66444,87875,767259,22
80,66416,86457,768711,16
81,66463,85743,769385,9
82,66513,86658,768425,4
83,66626,86295,768678,1
84,66677,87248,767675,0
85,66716,88037,766844,3
86,66759,90676,764158,7
87,66717,98391,756400,92
88,66719,99846,754898,137
89,66517,34322,820373,388
90,66607,33166,821425,402
91,66712,31021,823523,344
92,66965,92756,761743,136
93,67040,24076,830388,96
94,67150,21684,832730,36
95,67188,20236,834122,54
96,67253,19594,834722,31
97,67284,19648,834623,45
98,67416,19466,834697,21
99,67472,19679,834445,4
100,67534,84625,769441,0
101,67579,20875,833146,0
102,67623,21523,832454,0
103,67669,22770,831161,0
104,67702,25823,828075,0
105,67649,38785,815166,0
106,67585,44660,809347,8
107,67534,40312,813752,2
108,67480,38799,815321,0
109,67429,28389,825782,0
110,67374,24448,829778,0
111,67317,22369,831913,1
112,67259,21598,832740,3
113,67204,22209,832184,3
114,67155,26144,828301,0
115,67094,22723,831780,3
116,67038,22453,832105,4
117,66990,21887,832721,2
118,66932,21669,832997,2
119,66857,21250,833475,18
120,66750,21036,833743,71
121,66643,20986,833801,170
122,66557,20602,834192,249
123,66526,21373,833441,260
124,66556,27682,827130,232
