0,15572,30888,873552,1588
0,15572,30888,873552,1588
1,24261,22199,875140,0
2,24100,22591,874909,0
3,24008,22878,874714,0
4,23852,23087,874647,14
5,23692,23364,874544,0
6,23341,4869,893207,183
7,22981,5153,893245,221
8,22820,5333,893228,219
9,22621,5551,893187,241
10,22691,25169,873740,0
11,22139,6046,893205,210
12,22100,6019,893186,295
13,22277,22431,876892,0
14,22147,22322,877128,3
15,22025,22371,877204,0
16,21871,22471,877235,23
17,21752,22759,877089,0
18,21617,22989,876979,15
19,21429,23100,876995,76
20,21319,23282,876999,0
21,21320,23605,876675,0
22,21106,23860,876634,0
23,21085,24005,876510,0
24,20877,24008,876715,0
25,20860,23893,876847,0
26,20844,28251,872505,0
27,20637,24217,876746,0
28,20613,24154,876833,0
29,20413,24096,877089,2
30,20386,24031,877180,3
31,20175,24148,877271,6
32,20153,24152,877284,11
33,20157,24055,877368,20
34,19976,24282,877318,24
35,19991,24310,877267,32
36,19994,24279,877292,35
37,20008,24256,877292,44
38,19988,24369,877214,29
39,19992,24608,876993,7
40,19941,24438,877197,24
41,19740,24302,877349,209
42,19725,24299,877390,186
43,19748,24293,877403,156
44,19737,24306,877437,120
45,19744,24255,877489,112
46,19761,24470,877331,38
47,19845,24360,877365,30
48,19866,24336,877381,17
49,19959,24367,877266,8
50,19976,27239,874385,0
51,20022,28007,873571,0
52,20050,27454,874096,0
53,20095,27322,874183,0
54,20118,27419,874063,0
55,20202,27720,873678,0
56,20185,27990,873425,0
57,20205,27905,873490,0
58,19993,27637,873968,2
59,19969,27901,873730,0
60,20008,27547,874045,0
61,19967,25006,876627,0
62,19983,27764,873853,0
63,19963,25158,876479,0
64,19964,25077,876559,0
65,19947,25063,876589,1
66,19939,24908,876752,1
67,19931,24935,876733,1
68,19922,24779,876896,3
69,19915,24653,877029,3
70,19905,24597,877091,7
71,19888,24517,877187,8
72,19893,24537,877170,0
73,19627,24077,877638,258
74,19823,24088,877643,46
75,19726,24065,877678,131
76,19824,24077,877680,19
77,19827,24065,877708,0
78,19836,24063,877701,0
79,19847,24112,877641,0
80,19778,24205,877617,0
81,19791,24194,877615,0
82,19781,24254,877565,0
83,19768,24304,877528,0
84,19580,24510,877510,0
85,19592,24713,877295,0
86,19615,24791,877194,0
87,19418,24984,877198,0
88,19398,24932,877234,36
89,19155,25194,877162,89
90,19184,25268,877081,67
91,19186,25396,876935,83
92,19072,25751,876777,0
