0,37051,16469,861346,6734
0,37051,16469,861346,6734
1,52335,1185,866766,1314
2,52336,1184,866917,1163
3,52190,1268,867039,1103
4,52049,1504,867015,1032
5,51884,1467,867204,1045
6,51685,1546,867391,978
7,51459,1760,867365,1016
8,51264,1990,867404,942
9,51235,1974,867566,825
10,51037,2162,867641,760
11,50819,2291,867769,721
12,50706,2306,867813,775
13,50440,2424,867888,848
14,50461,2345,867887,907
15,50372,2364,867930,934
16,50297,2516,867843,944
17,50406,2485,867856,853
18,50445,2517,867821,817
19,50378,2678,868037,507
20,50410,2756,867998,436
21,50435,2525,868292,348
22,50481,2828,868059,232
23,50532,2924,867993,151
24,50398,2916,868051,235
25,50266,2583,868555,196
26,49929,2648,868557,466
27,49723,2647,868626,604
28,49584,2665,868656,695
29,49394,2995,868483,728
30,49276,3036,868492,796
31,49013,2934,868643,1010
32,48923,2978,868645,1054
33,48828,3320,868463,989
34,48799,3510,868341,950
35,48693,3623,868277,1007
36,48752,3805,868149,894
37,48778,4004,868005,813
38,48610,4313,867846,831
39,49038,6340,865872,350
40,49154,10913,861349,184
41,49085,11794,860493,228
42,49014,11174,861265,147
43,49011,12602,859850,137
44,49021,8590,863873,116
45,48840,11796,860840,124
46,48536,12857,860123,84
47,48300,12924,860310,66
48,47932,13360,860241,67
49,47730,13657,860180,33
50,47349,14140,860083,28
51,47118,14207,860262,13
52,46759,4461,869945,435
53,46875,4608,869712,405
54,47143,4532,869592,333
55,47303,4819,869242,236
56,47426,4792,869061,321
57,47468,4859,868913,360
58,47489,13324,860372,415
59,47408,4375,869130,687
60,47642,4583,868841,534
61,47765,4672,868675,488
62,47974,4924,868229,473
63,48059,4943,868127,471
64,48061,5162,867908,469
65,48314,4791,867956,539
66,48597,4606,867890,507
67,48974,4574,867623,429
68,49321,4540,867364,375
69,49507,5765,865982,346
70,49886,9743,861742,229
71,50056,9047,862271,226
72,50405,2478,868595,122
73,50555,2523,868405,117
74,50609,3013,867898,80
75,50528,2371,868637,64
76,50535,2645,868354,66
77,50438,2010,869075,77
78,50416,2264,868898,22
79,50672,1892,868895,141
80,50752,2006,868666,176
81,50736,2413,868191,260
82,50616,2412,868260,312
83,50557,2731,867908,404
84,50514,14923,855674,489
85,50898,15071,855275,356
86,50998,2574,867510,518
87,51446,2335,867491,328
88,51828,2200,867269,303
89,52084,1996,867248,272
90,52197,1848,866960,595
91,53131,14730,853717,22
92,52620,2038,866169,773
93,53460,14962,853064,114
94,52878,2189,865870,663
95,52972,2416,865677,535
96,52772,2687,865365,776
