0,661,11889,878086,30964
0,661,11889,878086,30964
1,944,11606,879139,29911
2,324,4763,885972,30541
3,300,5650,885078,30572
4,1,23613,867145,30841
5,516,3065,887681,30338
6,1,10285,880490,30824
7,33,11709,879033,30825
8,91,10714,880031,30764
9,93,4973,885772,30762
10,146,4511,886230,30713
11,260,12661,878079,30600
12,57,197,890544,30802
13,931,16898,873844,29927
14,599,12414,878334,30253
15,191,15493,875248,30668
16,127,16023,874719,30731
17,0,18438,872313,30849
18,0,25580,865163,30857
19,1,20137,870606,30856
20,170,9742,881003,30685
21,228,22625,868107,30640
22,226,22597,868165,30612
23,202,16004,874744,30650
24,240,13448,877291,30621
25,147,22295,868447,30711
26,190,21078,869663,30669
27,93,16150,874598,30759
28,52,17735,873010,30803
29,46,24781,865964,30809
30,30,24747,865998,30825
31,79,26025,864724,30772
32,282,5315,885428,30575
33,165,5385,885357,30693
34,154,6056,884688,30702
35,251,27372,863375,30602
36,203,27702,863043,30652
37,156,28336,862411,30697
38,176,13330,877417,30677
39,120,13294,877454,30732
40,35,17741,873006,30818
41,32,18171,872515,30882
42,378,4967,885717,30538
43,361,3030,887655,30554
44,35,11266,879419,30880
45,148,5108,885577,30767
46,87,3368,887313,30832
47,94,4273,886416,30817
48,142,4352,886342,30764
49,119,5139,885556,30786
50,201,5179,885512,30708
51,89,4986,885690,30835
52,134,4534,886143,30789
53,247,2432,888255,30666
54,345,3740,886954,30561
55,200,3889,886804,30707
56,72,7758,882930,30840
57,283,5482,885201,30634
58,227,10452,880236,30685
59,205,5456,885232,30707
60,392,16389,874297,30522
61,150,5227,885461,30762
62,134,5054,885633,30779
63,172,5407,885286,30735
64,80,5958,884737,30825
65,4,6594,884097,30905
66,12,6692,884000,30896
67,2,8248,882442,30908
68,0,11060,879629,30911
69,49,9678,881010,30863
70,69,11825,878864,30842
71,54,11974,878718,30854
72,130,16620,874071,30779
73,59,5610,885082,30849
74,715,4948,885745,30192
75,658,4651,886041,30250
76,0,5278,885416,30906
77,0,6004,884686,30910
78,0,6749,883938,30913
79,52,7670,883022,30856
80,1,7793,882895,30911
81,104,3665,887024,30807
82,33,14791,875898,30878
83,27,16864,873826,30883
84,92,16119,874572,30817
85,228,4790,885902,30680
86,6,5524,885171,30899
87,6,7106,883583,30905
88,227,2800,887890,30683
89,30,6940,883753,30877
90,28,8830,881860,30882
91,7,9090,881601,30902
92,105,12784,877899,30812
93,102,12678,877992,30828
94,79,4482,886178,30861
95,191,4870,885780,30759
96,32,882,889702,30984
97,214,1287,889287,30812
98,140,4909,885655,30896
99,156,4944,885611,30889
100,94,1616,888925,30965
101,214,2756,887770,30860
102,75,2654,887864,31007
103,48,3556,886965,31031
104,96,4412,886097,30995
105,250,4318,886173,30859
106,694,3255,887227,30424
107,384,4125,886347,30744
108,355,3598,886860,30787
109,268,1846,888611,30875
110,193,5697,884743,30967
111,187,5818,884612,30983
112,164,4062,886362,31012
113,255,10040,880363,30942
114,411,13396,876999,30794
115,213,14084,876325,30978
116,174,5701,884729,30996
117,170,6047,884405,30978
118,67,5571,884897,31065
119,157,1514,888961,30968
120,8,7382,883105,31105
121,14,8302,882151,31133
122,14,6826,883648,31112
123,3,9534,880960,31103
124,53,9570,880937,31040
125,333,11342,879169,30756
126,62,9191,881338,31009
127,176,10750,879798,30876
128,202,10995,879571,30832
129,113,17399,873190,30898
130,35,13996,876602,30967
131,43,14539,876066,30952
132,6,233,890390,30971
133,0,208,890437,30955
134,0,1195,889468,30937
135,0,1041,889645,30914
136,0,808,889854,30938
137,48,1255,889393,30904
138,94,1853,888791,30862
139,130,915,889703,30852
140,581,12658,877904,30457
141,486,2106,888440,30568
142,152,1504,889041,30903
143,452,3957,886544,30647
144,183,4387,886121,30909
145,72,4611,885880,31037
146,9,6449,884029,31113
147,246,8764,881698,30892
148,271,10051,880400,30878
149,201,11394,879041,30964
150,571,11676,878750,30603
