0,3469,12415,876545,29171
0,3469,12415,876545,29171
1,7912,7972,867483,38233
2,7892,7825,867818,38065
3,6166,9056,866763,39615
4,21692,1873,874131,23904
5,912,13141,863040,44507
6,11211,10362,866006,34021
7,26296,9491,867062,18751
8,4468,13580,863157,40395
9,4831,13494,865787,37488
10,3621,16765,864993,36221
11,26829,12706,871473,10592
12,6461,16941,869581,28617
13,7002,15776,873009,25813
14,6848,12056,876965,25731
15,6590,20176,869082,25752
16,10619,18292,871179,21510
17,5355,13150,876560,26535
18,555,634,889203,31208
19,530,700,889260,31110
20,3088,19657,870422,28433
21,3854,19106,871103,27537
22,22744,9555,880777,8524
23,3728,16101,874358,27413
24,2457,18059,872521,28563
25,1321,21106,869484,29689
26,368,22767,867831,30634
27,207,23266,867336,30791
28,1440,21703,868916,29541
29,1425,21715,868908,29552
30,1273,21761,868871,29695
31,787,19488,871143,30182
32,219,23035,867611,30735
33,1065,21778,868879,29878
34,1103,21889,868773,29835
35,883,21686,868985,30046
36,395,22524,868146,30535
37,299,22700,867978,30623
38,290,22796,867896,30618
39,821,21885,868823,30071
40,850,22144,868573,30033
41,779,22065,868653,30103
42,444,22916,867812,30428
43,9630,6326,884411,21233
44,978,22203,868545,29874
45,377,23013,867744,30466
46,875,22108,868651,29966
47,412,22210,868537,30441
48,233,22593,868148,30626
49,150,22473,868254,30723
50,98,22847,867862,30793
51,125,22735,867970,30770
52,374,21287,869398,30541
53,7348,8001,882672,23579
54,15,22238,868435,30912
55,1,22278,868381,30940
56,7711,6644,884199,23046
57,22938,8242,882389,8031
58,22938,10582,880035,8045
59,22933,9002,881603,8062
60,22926,10825,879777,8072
61,7685,6578,884010,23327
62,22912,9560,881012,8116
63,1677,18876,871687,29360
64,174,22769,867780,30877
65,286,22749,867782,30783
66,292,23083,867446,30779
67,1937,15971,874546,29146
68,405,23233,866939,31023
69,917,19524,870669,30490
70,7200,6375,884030,23995
71,611,23094,867130,30765
72,16364,7660,882225,15351
73,927,21692,868214,30767
74,555,22940,866976,31129
75,582,22913,866656,31449
76,536,23273,866318,31473
77,8360,5847,883765,23628
78,1128,19414,870211,30847
79,6930,5703,883578,25389
80,6846,5692,883609,25453
81,7213,5736,883580,25071
82,8037,5785,883550,24228
83,1001,20255,868733,31611
84,1008,19273,869735,31584
85,7669,5615,883405,24911
86,7464,5411,883269,25456
87,24257,8706,879991,8646
88,1407,14027,874697,31469
89,22807,5759,882969,10065
90,24577,8339,880040,8644
91,24569,8254,880151,8626
92,24552,8127,880295,8626
93,24554,8230,880217,8599
94,24921,8121,879970,8588
95,24909,8023,880090,8578
96,24909,7848,880279,8564
97,25240,7683,880088,8589
98,25088,7215,880578,8719
99,650,22714,865110,33126
100,1688,21260,866579,32073
101,665,22801,864681,33453
102,440,23236,864268,33656
103,1973,21043,866473,32111
104,1583,20810,866727,32480
105,868,22531,864660,33541
106,1286,22303,864854,33157
107,422,23211,863912,34055
108,1238,22406,864682,33274
109,25774,7350,879717,8759
110,2276,20845,866191,32288
111,25782,7327,879673,8818
112,25738,7233,879738,8891
113,25789,7399,879535,8877
114,25688,7184,879719,9009
115,2201,20716,866160,32523
116,1097,22538,864308,33657
117,695,23104,863706,34095
118,150,23664,863114,34672
119,846,22746,864002,34006
120,1444,22079,864636,33441
121,1139,22828,863847,33786
122,593,23364,863284,34359
123,133,23782,862842,34843
124,664,23065,863525,34346
125,226,23559,863002,34813
126,260,23619,862910,34811
127,8169,3460,883036,26935
128,174,23884,862574,34968
129,191,23943,862523,34943
130,262,23729,862745,34864
131,943,22947,863532,34178
132,249,23934,862553,34864
133,188,23940,862553,34919
134,207,24010,862488,34895
135,364,23668,862842,34726
136,398,23651,862869,34682
137,1892,22615,863911,33182
138,1895,22477,864060,33168
139,5855,15179,871365,29201
140,2643,2169,884390,32398
141,529,23718,862853,34500
142,1653,22420,864167,33360
143,1965,20214,866688,32733
144,1936,21070,865767,32827
145,14707,5002,881769,20122
146,11410,4063,882643,23484
147,7447,10813,876213,27127
148,3139,15384,871576,31501
149,22989,4358,882537,11716
150,7576,4371,882841,26812
151,22948,4579,882624,11449
152,22843,4735,882464,11558
153,22589,4892,882292,11827
154,22587,5641,881538,11834
155,3479,9158,878010,30953
156,4374,12477,874685,30064
157,21982,4661,882494,12463
158,20226,4717,882434,14223
159,14851,5930,881279,19540
160,3500,17465,869784,30851
161,4462,15533,871760,29845
162,2906,12867,874460,31367
163,2474,18365,869029,31732
164,649,22477,864952,33522
165,232,23095,864395,33878
166,190,23119,864415,33876
167,4189,16647,870933,29831
168,22001,4957,882641,12001
169,15888,5034,882608,18070
170,11495,5059,882618,22428
171,10437,5578,882113,23472
172,4765,15210,872526,29099
173,13118,4895,882897,20690
174,9345,4896,882961,24398
175,21318,5001,882679,12602
176,873,22458,865427,32842
177,17662,5327,882768,15843
178,14734,5330,882980,18556
179,3408,2639,885451,30102
180,8886,11000,877201,24513
181,790,622,887814,32374
182,1084,908,887639,31969
183,15495,4524,883743,17838
184,14998,4183,883998,18421
185,1044,24061,864082,32413
186,539,352,888059,32650
187,242,174,888113,33071
188,22363,5146,883086,11005
189,2057,23603,864464,31476
190,1479,866,887354,31901
191,2929,1514,886966,30191
192,4966,19506,869113,28015
193,24063,4949,883791,8797
194,3477,1738,887126,29259
195,3007,1430,887264,29899
196,3217,1491,887404,29488
197,2708,1366,887735,29791
198,1360,683,888612,30945
199,187,64,889576,31773
200,677,278,889050,31595
201,2409,1114,888164,29913
202,2500,1126,888112,29862
203,2632,1217,887969,29782
204,2872,1281,887862,29585
205,5049,19759,869341,27451
206,4585,20650,868399,27966
207,3480,21644,866710,29766
208,1987,971,886690,31952
209,1548,23409,864761,31882
210,761,23967,864722,32150
211,531,23807,865039,32223
212,451,23413,865989,31747
213,337,23294,865632,32337
214,3,23745,864877,32975
215,595,22553,865708,32744
216,370,22985,865066,33179
217,2666,3556,884716,30662
218,2674,3608,884485,30833
219,2459,3608,884684,30849
220,0,22792,865697,33111
221,701,574,887742,32583
222,2617,3986,884399,30598
223,2542,3763,884698,30597
224,2537,3700,884830,30533
225,2468,3495,885110,30527
226,73,23227,865446,32854
227,24001,8927,879818,8854
228,480,404,888413,32303
229,6713,5718,883171,25998
230,4141,4914,884046,28499
231,23883,6347,882613,8757
232,23818,6260,882700,8822
233,4767,5511,883449,27873
234,6575,5654,883306,26065
235,6363,5601,883359,26277
236,6152,5770,883190,26488
237,6248,5731,883229,26392
238,5990,5960,883000,26650
239,22593,6011,882949,10047
240,22654,5982,882978,9986
241,21666,5843,883117,10974
242,5435,3433,885527,27205
243,5233,4425,884535,27407
244,1256,4891,884069,31384
245,3016,3307,885653,29624
246,5614,5290,883670,27026
247,9267,5772,883188,23373
248,8986,5658,883302,23654
249,8794,5640,883320,23846
250,6849,3166,885794,25791
